source,dataset_file,mmsi,ship_name,vessel_type,type_class,t0,t1,lat0,lon0,lat1,lon1,elapsed_hours,straight_line_distance_km,sea_route_distance_km,route_method,required_speed_knots,straight_line_speed_knots,classification,notes,is_retro_target,prior_metric,prior_tier,prior_gap_hours
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-17T14:00:00+00:00,2026-01-17T15:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-17T15:00:00+00:00,2026-01-17T16:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-17T16:00:00+00:00,2026-01-17T17:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-17T17:00:00+00:00,2026-01-17T18:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-17T18:00:00+00:00,2026-01-17T19:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-17T19:00:00+00:00,2026-01-17T20:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-17T20:00:00+00:00,2026-01-17T21:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-17T21:00:00+00:00,2026-01-17T22:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-17T22:00:00+00:00,2026-01-17T23:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-17T23:00:00+00:00,2026-01-18T00:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T00:00:00+00:00,2026-01-18T01:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T01:00:00+00:00,2026-01-18T02:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T02:00:00+00:00,2026-01-18T03:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T03:00:00+00:00,2026-01-18T04:00:00+00:00,25.95,56.06,25.95,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T04:00:00+00:00,2026-01-18T05:00:00+00:00,25.95,56.06,26.04,56.05,1.0,10.06,0.0,searoute_recorded_not_used,5.43,5.43,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (5.4 kn),False,10.1,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T05:00:00+00:00,2026-01-18T06:00:00+00:00,26.04,56.05,26.13,56.09,1.0,10.78,,haversine_only,5.82,5.82,PLAUSIBLE,,False,5.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T06:00:00+00:00,2026-01-18T07:00:00+00:00,26.13,56.09,26.22,56.05,1.0,10.77,0.0,searoute_recorded_not_used,5.82,5.82,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (5.8 kn),False,8.0,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T07:00:00+00:00,2026-01-18T08:00:00+00:00,26.22,56.05,26.28,56.05,1.0,6.67,0.0,searoute_recorded_not_used,3.6,3.6,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (3.6 kn),False,5.2,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T08:00:00+00:00,2026-01-18T09:00:00+00:00,26.28,56.05,26.42,56.1,1.0,16.35,68.41,searoute_recorded_not_used,8.83,8.83,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (8.8 kn),False,10.2,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T09:00:00+00:00,2026-01-18T10:00:00+00:00,26.42,56.1,26.5,56.18,1.0,11.94,0.0,searoute_recorded_not_used,6.45,6.45,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (6.4 kn),False,7.3,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T10:00:00+00:00,2026-01-18T11:00:00+00:00,26.5,56.18,26.51,56.27,1.0,9.02,0.0,searoute_recorded_not_used,4.87,4.87,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (4.9 kn),False,7.8,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T11:00:00+00:00,2026-01-18T12:00:00+00:00,26.51,56.27,26.57,56.36,1.0,11.17,0.0,searoute_recorded_not_used,6.03,6.03,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (6.0 kn),False,5.6,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T12:00:00+00:00,2026-01-18T13:00:00+00:00,26.57,56.36,26.53,56.52,1.0,16.52,21.73,searoute_recorded_not_used,8.92,8.92,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (8.9 kn),False,13.1,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T13:00:00+00:00,2026-01-18T14:00:00+00:00,26.53,56.52,26.52,56.54,1.0,2.28,0.0,searoute_recorded_not_used,1.23,1.23,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (1.2 kn),False,14.3,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T14:00:00+00:00,2026-01-18T15:00:00+00:00,26.52,56.54,26.42,56.61,1.0,13.12,0.0,searoute_recorded_not_used,7.09,7.09,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (7.1 kn),False,11.2,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T15:00:00+00:00,2026-01-18T16:00:00+00:00,26.42,56.61,26.32,56.64,1.0,11.51,,haversine_only,6.22,6.22,PLAUSIBLE,,False,4.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T16:00:00+00:00,2026-01-18T17:00:00+00:00,26.32,56.64,26.19,56.7,1.0,15.64,,haversine_only,8.45,8.45,PLAUSIBLE,,False,4.5,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T17:00:00+00:00,2026-01-18T18:00:00+00:00,26.19,56.7,26.13,56.74,1.0,7.77,53.86,searoute_recorded_not_used,4.2,4.2,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (4.2 kn),False,8.0,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T18:00:00+00:00,2026-01-18T19:00:00+00:00,26.13,56.74,26.05,56.78,1.0,9.75,,haversine_only,5.27,5.27,PLAUSIBLE,,False,2.2,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T19:00:00+00:00,2026-01-18T20:00:00+00:00,26.05,56.78,26.0,56.8,1.0,5.91,,haversine_only,3.19,3.19,PLAUSIBLE,,False,3.9,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T20:00:00+00:00,2026-01-18T21:00:00+00:00,26.0,56.8,25.89,56.82,1.0,12.39,0.0,searoute_recorded_not_used,6.69,6.69,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (6.7 kn),False,6.7,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T21:00:00+00:00,2026-01-18T22:00:00+00:00,25.89,56.82,25.81,56.84,1.0,9.12,,haversine_only,4.92,4.92,PLAUSIBLE,,False,3.3,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T22:00:00+00:00,2026-01-18T23:00:00+00:00,25.81,56.84,25.75,56.85,1.0,6.75,,haversine_only,3.64,3.64,PLAUSIBLE,,False,2.4,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,207836770,MARIE-JOSEPH,,unknown,2026-01-18T23:00:00+00:00,2026-01-19T00:00:00+00:00,25.75,56.85,25.63,56.89,1.0,13.93,54.07,searoute_recorded_not_used,7.52,7.52,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (7.5 kn),False,7.3,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T09:00:00+00:00,2026-01-19T10:00:00+00:00,25.97,55.99,25.98,56.06,1.0,7.09,0.0,searoute_recorded_not_used,3.83,3.83,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (3.8 kn),False,16.4,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T10:00:00+00:00,2026-01-19T11:00:00+00:00,25.98,56.06,25.98,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,7.1,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T11:00:00+00:00,2026-01-19T12:00:00+00:00,25.98,56.06,25.98,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T12:00:00+00:00,2026-01-19T13:00:00+00:00,25.98,56.06,25.98,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T13:00:00+00:00,2026-01-19T14:00:00+00:00,25.98,56.06,25.98,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T14:00:00+00:00,2026-01-19T15:00:00+00:00,25.98,56.06,25.98,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T15:00:00+00:00,2026-01-19T16:00:00+00:00,25.98,56.06,25.98,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T16:00:00+00:00,2026-01-19T17:00:00+00:00,25.98,56.06,25.98,56.06,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T17:00:00+00:00,2026-01-19T18:00:00+00:00,25.98,56.06,25.93,55.91,1.0,15.99,0.0,searoute_recorded_not_used,8.64,8.64,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (8.6 kn),False,16.0,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T18:00:00+00:00,2026-01-19T19:00:00+00:00,25.93,55.91,25.81,55.74,1.0,21.62,0.0,searoute_recorded_not_used,11.67,11.67,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (11.7 kn),False,8.0,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209258000,DUBAI FORTUNE,,unknown,2026-01-19T19:00:00+00:00,2026-01-19T20:00:00+00:00,25.81,55.74,25.65,55.56,1.0,25.33,46.09,searoute_recorded_not_used,13.68,13.68,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (13.7 kn),False,4.6,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T02:00:00+00:00,2026-01-17T03:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T03:00:00+00:00,2026-01-17T04:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T04:00:00+00:00,2026-01-17T05:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T05:00:00+00:00,2026-01-17T06:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T06:00:00+00:00,2026-01-17T07:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T07:00:00+00:00,2026-01-17T08:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T08:00:00+00:00,2026-01-17T09:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T09:00:00+00:00,2026-01-17T10:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T10:00:00+00:00,2026-01-17T11:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T11:00:00+00:00,2026-01-17T12:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T12:00:00+00:00,2026-01-17T13:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T13:00:00+00:00,2026-01-17T14:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T14:00:00+00:00,2026-01-17T15:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T15:00:00+00:00,2026-01-17T16:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T16:00:00+00:00,2026-01-17T17:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T17:00:00+00:00,2026-01-17T18:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T18:00:00+00:00,2026-01-17T19:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T19:00:00+00:00,2026-01-17T20:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T20:00:00+00:00,2026-01-17T21:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T21:00:00+00:00,2026-01-17T22:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T22:00:00+00:00,2026-01-17T23:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-17T23:00:00+00:00,2026-01-18T00:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-18T00:00:00+00:00,2026-01-18T01:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-18T01:00:00+00:00,2026-01-18T02:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,209305000,AQUAMARINE,,unknown,2026-01-18T02:00:00+00:00,2026-01-18T03:00:00+00:00,25.71,55.8,25.71,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
