window,vessel_mmsi,timestamp,lat,lon,source,ship_name,episode_id,cluster_id,cluster_n_distinct_vessels,cluster_n_episodes,cluster_time_span_hours,cluster_radius_km,cluster_coherence_label
CRISIS,352004177,2026-03-22 04:00:00+00:00,26.02,55.91999816894531,traj_deviation_notable,BAOYING GLORY,E0029,CRISIS-12,4,4,5.0,4.31,genuine_multivessel_coherence
CRISIS,352004177,2026-03-22 05:00:00+00:00,26.02,55.93000030517578,traj_deviation_notable,BAOYING GLORY,E0029,CRISIS-12,4,4,5.0,4.31,genuine_multivessel_coherence
CRISIS,352004585,2026-03-22 06:00:00+00:00,25.93,56.91999816894531,traj_deviation_notable,KATE,E0030,CRISIS-noise,0,0,,,noise
CRISIS,352004585,2026-03-22 07:00:00+00:00,25.93,56.93000030517578,traj_deviation_notable,KATE,E0030,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-22 13:00:00+00:00,26.86,56.86000061035156,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-22 14:00:00+00:00,26.74,56.93000030517578,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-22 15:00:00+00:00,26.64,56.95000076293945,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-22 17:00:00+00:00,26.43,56.9900016784668,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-22 19:00:00+00:00,26.27,57.02000045776367,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-22 21:00:00+00:00,26.18,57.02000045776367,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-22 22:00:00+00:00,26.03,57.060001373291016,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-22 23:00:00+00:00,25.99,57.06999969482422,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-23 00:00:00+00:00,25.87,57.09000015258789,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-23 02:00:00+00:00,25.59,57.20000076293945,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352004860,2026-03-23 03:00:00+00:00,25.58,57.209999084472656,traj_deviation_notable,NEWVOYAGER,E0031,CRISIS-noise,0,0,,,noise
CRISIS,352005527,2026-03-22 01:00:00+00:00,26.0,55.88999938964844,traj_deviation_notable,TIAN YI HUIHUANG,E0032,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,352005527,2026-03-22 02:00:00+00:00,26.01,55.93999862670898,traj_deviation_notable,TIAN YI HUIHUANG,E0032,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,352005527,2026-03-22 03:00:00+00:00,26.01,55.93999862670898,traj_deviation_notable,TIAN YI HUIHUANG,E0032,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,352005774,2026-03-19 13:00:00+00:00,26.02,55.79999923706055,traj_deviation_notable,SHENG TAI,E0033,CRISIS-noise,0,0,,,noise
CRISIS,352753000,2026-03-21 15:00:00+00:00,26.01,55.880001068115234,traj_deviation_high,FRANBO PROGRESS,E0034,CRISIS-noise,0,0,,,noise
CRISIS,352753000,2026-03-21 16:00:00+00:00,26.01,55.83000183105469,traj_deviation_notable,FRANBO PROGRESS,E0034,CRISIS-noise,0,0,,,noise
CRISIS,352753000,2026-03-23 06:00:00+00:00,26.05,55.93000030517578,traj_deviation_notable,FRANBO PROGRESS,E0035,CRISIS-noise,0,0,,,noise
CRISIS,356359000,2026-03-23 09:00:00+00:00,26.0,55.81999969482422,traj_deviation_notable,MOSHTARAKA 1,E0036,CRISIS-noise,0,0,,,noise
